"id","profileName","text","date","title","rating","images","helpful"
"R2PWH6IFH34S37","Anurag","What to write almost everyone already read it, I’ll only say that if you are one that did not read it go and read the same you won’t regret it.","Reviewed in India on 12 July 2019","Great book",5,"",0
"R16XFZZZFGKLAD","Atul Tiwari","☀️","Reviewed in India on 19 November 2020","Great book",5,"",0
"R344XKGCLCC7EM","Amol Kare","good to read.","Reviewed in India on 12 October 2020","Very Good",5,"",0
"R1WN4NZULOVTKX","roopal sharma","Coolest novel to start with.","Reviewed in India on 16 December 2019","Go for it",4,"",0
"RCFDB02S43DWC","Aashey Tanwar","The quality of the paper of the  book was good and the print was readable . And the book in itself is a 'must to read'.","Reviewed in India on 6 September 2019","Good product",5,"",0
"R1Y9YAEU97WW4O","juju","The book is something very next level","Reviewed in India on 12 November 2019","Loved it..must read it",4,"",0
"ROXKEUGG83A24","sujit","A good book reads you or so they say - well, in that case this book is a very very good book. Whatever questions or dreams you have the content of the book would relate to it depending on the maturity of the reader. I just love this book. No wonder it has sold 65+ Million copies. If you are ready then this book will do wonders to you,","Reviewed in India on 30 September 2016","A good book reads you or so they say - well",5,"",1
"R3JZAQRY5PFB6M","Susmita Bhagawati","This book doesn't need any review.You know if you know!🙊🌌💜","Reviewed in India on 5 June 2020","Love for Paulo coelho",5,"",0
"R2BLYD1E27BZY9","NEA","Looking this book","Reviewed in India on 7 October 2020","The alchemist",5,"https://images-na.ssl-images-amazon.com/images/I/71jBjYWjD6L.jpg
https://images-na.ssl-images-amazon.com/images/I/71jEpYVMvCL.jpg
https://images-na.ssl-images-amazon.com/images/I/71qoFRPERvL.jpg",0
"R1Z1U4B1AH8OFN","Shubham Pachauri","""It's this: that at certain point in our lives,we lose control of what's happening to us, and our lives become controlled by fate. That's the world greatest lie."" My favorite line from this book. It is a masterpiece.","Reviewed in India on 28 November 2018","Must read !!!!",5,"https://images-na.ssl-images-amazon.com/images/I/71ASLkOhfyL.jpg",0
"R29EF8UFT7GIRP","Su","Nice book","Reviewed in India on 26 October 2020","Great",5,"",0
"R4VZOT9VFUKR1","Sindhu Mahesh","MY all time favourite, must buy","Reviewed in India on 9 August 2020","The best",5,"",0
"RFEBM4BXAAN1A","Manthan","Best book ever read.  This bòok really guide us how to pursue your dream besides having much distractions in life. It provokes the importance of nature in human life.","Reviewed in India on 21 June 2019","Best",5,"",0
"R1JKWYP4G7HKG1","Soumen Datta","Everyone should read this one. Excellent book","Reviewed in India on 25 July 2020","A must resd",5,"",0
"R151PW3AXZCM3Z","Amazon Customer","Amazing book","Reviewed in India on 24 October 2020","You need to definitely read this book",5,"",0
"R36CPH8NF3UEQD","Barsha Agarwal","Nice","Reviewed in India on 13 November 2020","Nice",5,"",0
"R35RLXNEGCDFSF","Shalini","One of my favourite book.. I really like this book. Everybody must read this book. It's a magic. I'm sure it will change your life and your mind.","Reviewed in India on 2 August 2019","My favourite book",5,"",0
"R2UQF4VSJ5N4SP","Kumar Cholera","A great book to read..It talks about following your dreams with all your heart and your fate will never disappoint you..Keeping faith is the key.The best thing about this book is that it has described this in a very simple and lucid manner..Thanks for this brilliant work..!!","Reviewed in India on 6 November 2017","Definite one time read..!!",5,"",0
"R3HX8GBHA4IX9P","Akshaya Raju","Must read for everyone, reader or non reader everyone will love it","Reviewed in India on 20 May 2020","Go for it!!!!!!",5,"",0
"R3ORFTLR8XVGJN","Siddhartha","Its nice and as expected...","Reviewed in India on 25 August 2020","Satisfied enough",5,"",0
"RVYL2RI9WD6ZF","Dhruv Jani","Read if you are pursuing your own personal legend. It may inspire you not to give up at any time.","Reviewed in India on 19 January 2019","Amazing end",4,"",0
"R1DAV2WGT8G7CF","ShivSankar","Very good book to see inside yourself and inspiring narrative style to keep on reading . Read and get enlightened","Reviewed in India on 22 January 2019","Immerse in your soul",4,"",0
"R2DNHB2TEQUE99","Deepak","Good","Reviewed in India on 12 November 2020","Good book",5,"https://images-na.ssl-images-amazon.com/images/I/61QQwfO+57L.jpg",0
"R17MI0ZKC0C8QF","Shabbir","It is an amazing book based completely on travel. It shows the importance of travel. The book is based on a boy who has a dream of seeing a treasure and his journey to completing his dream the ups and down on his way are really interesting and something to be learnt from. This is worth reading once in a lifetime. Must read do not hesitate to buy it.","Reviewed in India on 13 September 2016","Must Read",5,"",1
"RCLK03UVSI624","Ranjeet shirsath","Delivered in time, book also original pages.","Reviewed in India on 15 July 2020","Original book",5,"",0
"RL0D23ISFCKI","D NAGI REDDY","Good book","Reviewed in India on 5 March 2020","Book",4,"",0
"R9YQSBR3C7K66","Debi","A great book to read when the hope in your life is under queztion","Reviewed in India on 14 July 2019","Great Book",4,"",0
"R2KBEBUOY6HTOR","Sejal kesari","Received before time...well i hv not completed this book yet...but whatever i hv read till now is really interested...i think i will finish it soon..,☺️","Reviewed in India on 6 August 2018","Buy it without a second thought",4,"https://images-na.ssl-images-amazon.com/images/I/81iH5x8-mML.jpg",0
"R3AFHXNXBSEV0R","Amazon Customer","Got this Cover design for ₹199.... totally worth it....the book is in mint condition.... paper quality is also very good.... I have not yet read it.","Reviewed in India on 21 September 2019","Unique cover design.",5,"",0
"R2NRNZYM6TOFUQ","Ayushi Indulkar","The book is good","Reviewed in India on 11 September 2020","Very nice book",5,"",0
"R30PHLAQ4MGOVB","Suryakant Sadu","Fantastic story","Reviewed in India on 1 March 2020","Awesome",4,"",0
"R21HYK65AH0X6V","Rajshree Panse","Good book","Reviewed in India on 4 March 2020","You should read atleast ones",4,"",0
"R2WWP8MB1DMDL6","Sri dharan","Great one","Reviewed in India on 20 October 2020","Awesome",5,"",0
"RYDH56MSJ7JK0","ishika sharma","good read","Reviewed in India on 21 October 2020","good read",5,"",0
"R3LQ42C0BZ102","A man","Amazing book, good quality...","Reviewed in India on 10 September 2020","A must read !",5,"",0
"R16RKPERFHX4OI","Rajendra Prasad","Fantastic read😁","Reviewed in India on 21 October 2020","5",5,"",0
"R2N6C7NJUEGOS6","Kaushal","This book exerts a driving force which help us to chase our personal legand","Reviewed in India on 10 July 2019","Amazing book",4,"",0
"R1F442DWJ5S10Y","Kishann","Well completed half of the book but not sure it could not create that suspense forcing u complete the book...may be i heard a lot abt the book that lost my interest on the contant","Reviewed in India on 12 November 2019","Okay",3,"",0
"R3LTHR8RYVA3SO","Shivani","Thumbs up for quality of the book and delivery services!","Reviewed in India on 6 June 2020","Quality is up to mark!",5,"https://images-na.ssl-images-amazon.com/images/I/71E8eGSTv4L.jpg
https://images-na.ssl-images-amazon.com/images/I/81ontXYfkUL.jpg",0
"R2OVXXGB7YMBGX","Gazala","A good one. Helps us in growing personally","Reviewed in India on 28 June 2020","Must read book",5,"",0
"R3ULEEWN2VI73B","Somi","Love this Book from Paulo Coelho. A beautiful book for anyone who wants to believe again and think positive.","Reviewed in India on 1 March 2020","Must Buy",5,"",0
"R38JV277N1H2SC","Udbhav Singh","What to say about this book.. It's not just a book but more than that.. Frankly speaking I wasn't interested at all reading an inspirational book.. But because of my friend I bought this book.. But reading this book is worth it.. Hats off to Paulo Coelho for this lovely book and hats off to Amazon for such a quick delivery even in the state of Sikkim.. :)","Reviewed in India on 20 September 2016","Hats off !!",5,"",1
"R1SB3JHPO0K6CQ","Jakkam sairam","Just love this book..!","Reviewed in India on 8 September 2020","Must read",5,"",0
"R1IM2QJV8XO2M9","Bhakta Prasad Naik","It gives you a new way of seeing the world . I do recommend it those who wanna read something new and positive ..","Reviewed in India on 21 November 2019","Great Book",5,"",0
"RHLIS1SZZ0P88","prabhjot pannu","Best book","Reviewed in India on 15 October 2020","Best",5,"",0
"R2YGM7AJNJV2PH","Aayush Garg","One of the best book to get motivation/al through storiyline of life events without getting bored with just gyaan . I never could read any typical book in this genre  but this one was fluent and never felt like hypothesis based read but make you understand the values through the story.really liked it . I would surely read it ...again.","Reviewed in India on 22 February 2017","Go for it",5,"","2"
"R2969O40RVMBKP","Vaishali Nagoree","I read this book through my book club and I was very much inspired by some of basic things Paulo Coelho has written in such beautiful manner. He weaved a story line to tell us this basic things about life that we all know but have forgotten in our day to-day race. I loved the book and thought of having it for my collection so that I can browse it whenever I want.","Reviewed in India on 27 May 2016","... of basic things Paulo Coelho has written in such beautiful manner. He weaved a story line to tell ...",5,"",1
"R2210YRINILL26","Jasim Kaskar","This book is just too good to be read just once. The storytelling is just some great piece of work. Have become a fan of Paulo Coelho. Would totally recommend this book even if you are a new reader.","Reviewed in India on 11 October 2018","Amazing Writing. MUST BUY",5,"",0
"R2ZX4VGKOHQ2UX","Sathya Narayanan ","Its a fentastic book. Kinda book everyone should read atleast once in life. Explained in a simple english that even a lower grade student can also understand.","Reviewed in India on 14 August 2019","Best book ever read",5,"",0
"R2QM1ZXM5N910C","Amazon Customer","Ok first of all the book is great but came with folded pages but it was worth it the story has a meaningful message for the abstract people out there if you are a little idd than buy this otherwise it is not gonna help you and you will end up understanding nothing what it has to teach","Reviewed in India on 23 April 2017","Ok first of all the book is great but came with folded pages but it was worth ...",5,"",0
"R2XY3KW0USDEDM","haseena","excellent paperback quality","Reviewed in India on 24 September 2020","excellent paperback quality",5,"",0
"RHCFCDV9BKZKN","Mukul bisht","The best book to read... Its just soo much fun the story is a very good to get into... You just start reading it.. and dont want to go off with it... Just want to keep on reading... Haha...","Reviewed in India on 8 May 2017","Good book!!",4,"",1
"R32WA7TUO52T5O","Avinash Devagan","The best Books","Reviewed in India on 1 October 2020","A book can be gifted",5,"",0
"R1QJ5CYJYHDAQ0","Gowtham Kumar","Paulo Coelho;The story about shepherd who dreams about treasures,and his journey to his dreams.Perfectly framed story you""ll never regret of reading this book every chapter deals about spirituality and faith. And he described how to connect with dreams and how to achieve it. And yeah few chapters are sluggish doesn't gave me good impression on spiritual things but it inspired me !","Reviewed in India on 4 November 2015","A must read book...",4,"",0
"R1C47N88ACOTPW","Priyanka","Just finished reading this book and I liked it so much. Lots of lessons to learn from this. Story is written really well and I liked it so much that I am planning to buy another book of this author 😁😁 you should go for it..","Reviewed in India on 23 October 2018","Wow feeling after reading this book",5,"https://images-na.ssl-images-amazon.com/images/I/61LWEMouhGL.jpg","22"
"R6K0HG2170UB1","Raj Dabral","Received the book in good condition and covered very well. About the content of the book everyone knows that its a great book.","Reviewed in India on 10 November 2019","Thanks Amazon",5,"",0
"R13HIDJYAE4BHU","Avijit Das","The story is the most optimistic story I have ever read ..It will enlighten your mind and will help you to stay positive","Reviewed in India on 5 November 2019","Loved it",5,"",0
"R1O5KPGY0NWK74","hamsika","Everything is great except for the cover. It is slightly damaged. Otherwise it's the best product I've brought on Amazon till now.","Reviewed in India on 18 October 2018","Received slightly damaged product",4,"https://images-na.ssl-images-amazon.com/images/I/61-5MfBGizL.jpg",0
"R2E9R311UOPYV7","Kindle Customer","I gave 5 stars because I was able to loose myself completely inside this book.What I got from this book is that ""when one wants something strongly, irrespective of whatever hurdles come,one must never give up"".I recommend this for those who wish to live their lives.","Reviewed in India on 23 March 2018","Inspirational book",5,"",0
