"id","profileName","text","date","title","rating","images","helpful"
"R3M7CREUDX5I7S","Reshma R Rao","Gives insight to the concept of ikigai. Overall good book","Reviewed in India on 12 June 2021","Good book",5,"",0
"R3TE163BYROUG5","Amarnath","A great book to read and follow in life. This book has inspired me and my wife to follow our passion.","Reviewed in India on 9 March 2021","Awesome Book",5,"",0
"R1750V85CIKXRC","Ragini kumari",,"Reviewed in India on 29 July 2021","Good page quality 👍",5,"https://m.media-amazon.com/images/I/91HXQ6-oW9L.jpg",0
"R2UDIVVSK979JZ","Uttam Saran","Knowledgeable","Reviewed in India on 9 August 2021","Best for a reader.",5,"",0
"R15DM2L6XUDRM7","Shrey rana","A great book , certainly one of the best books i ve got in my kindle library . It has great life experience of some of the oldest people on this planet sharing their experience on how to live long .","Reviewed in India on 30 May 2020","A great book  ; certainly one of the best books i bought , it has great interviews  of the oldest people on earth sharing their experience on how to live longer and better.",5,"",0
"R3DOMLHLCN8W9","Rahul Manohar","Must buy","Reviewed in India on 29 July 2021","Must buy book",5,"",0
"R1BBSBE9YOPJE5","UR","Very good book","Reviewed in India on 11 July 2021","Good book",5,"",0
"R2YS7H7STXLVUF","Abhay Jha","Great bookBeautiful binding","Reviewed in India on 9 July 2021","Beautiful",5,"",1
"R27E0F98W8UQTQ","Subham Bose","Book is well designed, everything is fine.","Reviewed in India on 23 June 2021","Excellent book",5,"",0
"R1IL8JP5QB9E22","M.Sharmila","I loved reading this book ! This was sitting long pending in my ""read list"" , duly done at the right time.Abt the book:No over dosage of motivation but lots of living reality. Thank you for such a wonderful piece of work.","Reviewed in India on 2 May 2020","Great book !",5,"",0
"RD8QN3ORICMYA","Shubham Varshney","Highly recommended must read","Reviewed in India on 4 July 2021","Highly recommended",5,"",0
"R15WVQESDVWZPZ","Amazon Customer","A must read book.","Reviewed in India on 5 July 2021","amazing book indeed",5,"",0
"R23VDGZRH0QLT3","Mounika rayaprolu","Learned a lot. You should have a purpose in your life to be happy. And that is what makes your life excited","Reviewed in India on 22 February 2021","Superb",5,"",0
"R3MO2XXGQVJAD","KIRAN BABU C","A very good read!","Reviewed in India on 3 July 2021","Good",5,"https://images-na.ssl-images-amazon.com/images/I/B1ohXHLXxKS.jpg",0
"R24NSW3829VNPT","Avinash","The book re focuses on happy living through actionable items. I really liked the way how incrementally the book emphasizes on happy and long living. The language is simple and easy to digest.","Reviewed in India on 16 December 2019","Well summarized on happy living",4,"",0
"R28YCO52GAXD8H","Amazon Customer",,"Reviewed in India on 7 August 2022","Wasted",1,"https://m.media-amazon.com/images/I/612DTTZMxfL.jpg",0
"R170LOWRKJTAJZ","asheeshdon","The book is hard cover, pages and print are fine. 4 star there.But on the content part, anyone with general knowledge about health and lifestyle wouldn't find anything new in the book.To sum up, it conveys:1 eat healthy - lot of green vegetables, avoid meat, drink green tea, avoid smoking and alcohol2 exercise - move your body whichever way you want but move3. Rest - de-stress your mind, sleep well, follow discipline, have friends and communityIf anything of above you don't know, buy the book!","Reviewed in India on 20 June 2021","General information consolidated from everywhere",2,"",0
"R3C8P2OT26K8JA","Hari","Thanks Amazon","Reviewed in India on 31 July 2021","Excellent book",5,"",0
"R1OGV2N0NYSQXQ","Thubpa Tsering Samdup","I love this book so much with content, book cover and design, everything. There is nothing I don’t like. Specially, content is extreme great. Thank you!","Reviewed in India on 7 January 2021","This book teaches you “How to live with feel you live.”",5,"",0
"R35N02C6JYEFE5","Harini ","the book came in good condition and loving it, its so pretty and beautiful can't wait to read!!!","Reviewed in India on 11 April 2021","VERY GOOD CONDITION",5,"https://images-na.ssl-images-amazon.com/images/I/814tyhCRa9L.jpg",0
"R2BZY9OMRRP0PY","harika","One must read in life time atleast once.","Reviewed in India on 14 June 2021","Good book",5,"",0
"RIIC13PAO3QKC","Shubhendu Ambastha","I chose the rating because I think the book is quite complete but I felt more interactive exercises would have helped me more.","Reviewed in India on 24 May 2020","The book is a guide to man's way of living life. But it works only when practiced along.",4,"",0
"R30JI22656P6MZ","Gangadhar Mishra","Good Book","Reviewed in India on 12 August 2021","Practical and study based findings which can be followed in daily life.",3,"",0
"R30B8GZXAQ7YCK","Sree","I love the book. Worth reading. Very roadworthy for meteorites and corporate employees.","Reviewed in India on 19 May 2021","Very roadworthy for meteorites and corporate employees.",5,"",0
"R23XG8EI18XLMJ","Nilesh","Good packing, Good quality of book as compared to other books I have bought from Amazon","Reviewed in India on 15 September 2020","Good Book",4,"https://images-na.ssl-images-amazon.com/images/I/61FL-oEkwXL.jpg
https://images-na.ssl-images-amazon.com/images/I/61xmJ1wa8yL.jpg
https://images-na.ssl-images-amazon.com/images/I/71oqcwzm6oL.jpg
https://images-na.ssl-images-amazon.com/images/I/81yH2T7BykL.jpg",0
"R3907AWRC3LGE","Amazon Customer","The quality of the book is very good.","Reviewed in India on 8 June 2021","❤️",5,"https://images-na.ssl-images-amazon.com/images/I/B11bT0VcTlS.jpg",0
"R151TEYP84A3D4","Smita p.","Very good","Reviewed in India on 26 July 2021","Best",5,"",0
"RZ4I2FKKVIZ6N","Siddhant Bhambri","You may feel you have known such things before but the rationals and anecdotes presented in the book motivate you to change and bring positivity in this journey of life.","Reviewed in India on 27 October 2020","Beautiful and Inspiring",5,"",0
"R3EGHN0H2LRSC8","Saptadweepa Nayak","I learnt so much from this book. I recommend this to everyone","Reviewed in India on 19 May 2021","Thoughtful",5,"https://images-na.ssl-images-amazon.com/images/I/71-8OXicMZL.jpg",0
"R2FMPH61ZFFGAL","Twinkle","A good work..looks like a lot of groundwork has been done for this piece of art..kudos to the authors for emphasizing the basic principles of life..which surprisingly is very simple too.","Reviewed in India on 30 December 2019","A good eye opening book regarding the very essence of life.",4,"",0
"R3PNDN58M2QZ7L","Tony","The book is well explained about our purpose of life and how to live better life by following simple steps.","Reviewed in India on 28 June 2020","Purpose of life",4,"",0
"R2M8FKFZMHQ59P","Kindle Customer","Very effective &proper way of living and guidelines to longivity  discussed in a lucid manner.","Reviewed in India on 31 August 2020","Ikigi",4,"",0
"R11ZU66UADXXEO","Rajendra s.","love and good experience. Miracle book but effort you have to give on yourself. Try it today, you can sure. Believe me.","Reviewed in India on 8 February 2021","Daily habit makes you great as well as humble human being.",5,"",0
"R3FLDTL2IGSRHP","Ashrithareddy","Obviously a boring book but it had lot of good info","Reviewed in India on 23 May 2021","Best book",5,"",0
"R1MJWTQ3974P6M","Hari ","Brilliant message will written , need of the day. Best part the book ends with Yoga .","Reviewed in India on 30 March 2021","A must read Book",5,"",0
"R2JKSB2BH0LXSL","Amazon Customer","I had read that Book Very inspiring &  Important of life","Reviewed in India on 15 May 2021","Assume Book For Indian",5,"",0
"RGLNMN6MC05SA","sanjay chhugani","Good read. Explains the purpose of life. Passion can become the life. Loved the way the content is presented. Will recommend as must read.","Reviewed in India on 14 January 2021","Absolute genius",5,"",0
"R2DNNCDBI6S062","Krittika Kuhar","One can judge this book by it's cover. As it appears on the outside it is soothing in the similar way inside. Calming to read. I got to know about some of the brilliants books mentioned in Ikigai.An interesting , simple , calming and informative book.","Reviewed in India on 21 August 2020","Interesting",3,"",1
"RQ87XTEFL3XNF","mohanaroopa","very good book to read... interstingi have never read book but this book made me do it....love the book","Reviewed in India on 23 February 2021","nice book",5,"",0
"R16742ZJYCTLQH","Amazon Customer","I got fascinated by japanese concept of ikigai and hence bought the book, however the book is a disappointment, as the concepts are explored on the surface, and seems like an author's summary of vacation in Japan, and author's possisiveness in idea of logevity.Overall the concepts needs tobe explored much much in depth, how each concepts work.","Reviewed in India on 13 June 2020","More depth in research is required",3,"",0
"R2VMXQQ8RDBFCU","Kindle Customer","Beautiful book, both cover and content wise. I coudn't resist to finish within three days because it's a placebo. It's not a book just be read, it's to followed. Go for it.","Reviewed in India on 19 September 2020","Beautiful and peace giving.",5,"https://images-na.ssl-images-amazon.com/images/I/717yWNPKvuL.jpg",0
"R3A75D6FTJEF7O","Krishna","Simple language.....best for beginners...!!","Reviewed in India on 25 July 2021","It's original book....but over-hyped...!!",3,"",0
"R2EK1CZSLP7BSD","Sasi","One message: Have a goal in life. If not, make it a goal to find one. Powerful yet simple rule for a happy life.","Reviewed in India on 9 January 2021","Easy and useful read",5,"",0
"R3N0RZUXKIOUJB","Pratik K.","Good remembrance of things which most of us already know, the key is to keep all the information in ur heart for the lifetime and follow it religiously. I was in Ikigai while reading this book, 4 hrs seemed like half an hour.Thanks for such a wonderful creation.","Reviewed in India on 3 January 2020","Must read book for happy life",5,"",0
"R1GH5B5U9L7RS9","Aman","A good short and light read. The book primarily focus on inculcating the learnings from the author’s experience with modern life.","Reviewed in India on 8 February 2021","Ikigai",5,"",0
"RC79B5GGUATVT","Mithun Chandra Halder"," It's an asset for yourself.  Must buy and read. Quality of page and binding is good.","Reviewed in India on 3 July 2021","Great Buy",5,"https://images-na.ssl-images-amazon.com/images/I/C1wakVZ5oYS.jpg",0
"R2PVWEK8J3PWS1","Kartikeya singh","Must read book.","Reviewed in India on 12 July 2021","Good.",5,"",0
"RKPNYVMTHB8BO","aditya arikswamy","One of the best books I have read as of now.","Reviewed in India on 4 November 2020","Life changing book",4,"",0
"R2BLNQ6JZAXJ78","Akshay Rana ","Great book it's tells you a mix of all things about longevity and great quality, and easy to read.","Reviewed in India on 2 July 2020","About book",4,"",0
"R37G2AX22JLMIT","Mansy Bhargava","Awesome book❤❤","Reviewed in India on 15 July 2021","It relates to us",5,"https://images-na.ssl-images-amazon.com/images/I/71Yhd6apbEL.jpg",0
"RUNN64B8P85QL","Kindle Customer","Author explains janpese way to happiness in such a simple and beautiful form that you transform your thoughts half way through the book. A good read for everyone with wisdom that doesnt sound like wisdom","Reviewed in India on 23 July 2020","Ikigai: to discover, live ,love and laugh",5,"",0
"R26IC8PUVNEAX9","Tulika P.","I got this book just when i needed it.....it changed my life ....atleast it definitely brought some changes....IKIGAI.....i would love to gift this book to my friends and family as well.No doubt it is an international bestseller!!!","Reviewed in India on 11 June 2020","Life changer!!!",5,"",0
"R29CXH1JS04AJS","MONIKA MINZ","Quality of the book is good.","Reviewed in India on 10 June 2021","Best book for self development",5,"",0
"R2C3CTBIBWF14K","uday","Ten rules of Ikagai. :)Reading some of the chapters gave me goosebumps. I have been looking at things in life differently after reading this book. What a read. Go for it","Reviewed in India on 9 September 2020","Best book I have read in",5,"",0
